"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Westmoreland County, PA"	"42129"	"Nov., 1999"	"1999/11"	316	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"Dec., 1999"	"1999/12"	436	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Jan., 1999"	"1999/01"	22	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Feb., 1999"	"1999/02"	25	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Mar., 1999"	"1999/03"	21	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Apr., 1999"	"1999/04"	22	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"May, 1999"	"1999/05"	24	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Jun., 1999"	"1999/06"	28	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Jul., 1999"	"1999/07"	20	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Aug., 1999"	"1999/08"	22	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Sep., 1999"	"1999/09"	22	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Oct., 1999"	"1999/10"	17	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Nov., 1999"	"1999/11"	23	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Dec., 1999"	"1999/12"	21	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Jan., 1999"	"1999/01"	272	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Feb., 1999"	"1999/02"	287	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Mar., 1999"	"1999/03"	327	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Apr., 1999"	"1999/04"	281	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"May, 1999"	"1999/05"	251	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Jun., 1999"	"1999/06"	254	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Jul., 1999"	"1999/07"	251	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Aug., 1999"	"1999/08"	256	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Sep., 1999"	"1999/09"	264	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Oct., 1999"	"1999/10"	281	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Nov., 1999"	"1999/11"	270	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Dec., 1999"	"1999/12"	302	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Jan., 1999"	"1999/01"	44	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Feb., 1999"	"1999/02"	42	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Mar., 1999"	"1999/03"	47	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Apr., 1999"	"1999/04"	37	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"May, 1999"	"1999/05"	39	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Jun., 1999"	"1999/06"	46	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Jul., 1999"	"1999/07"	33	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Aug., 1999"	"1999/08"	47	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Sep., 1999"	"1999/09"	32	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Oct., 1999"	"1999/10"	53	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Nov., 1999"	"1999/11"	34	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Dec., 1999"	"1999/12"	57	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jan., 1999"	"1999/01"	171	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Feb., 1999"	"1999/02"	147	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Mar., 1999"	"1999/03"	144	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Apr., 1999"	"1999/04"	134	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"May, 1999"	"1999/05"	121	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jun., 1999"	"1999/06"	109	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Jul., 1999"	"1999/07"	145	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Aug., 1999"	"1999/08"	132	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Sep., 1999"	"1999/09"	118	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Oct., 1999"	"1999/10"	123	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Nov., 1999"	"1999/11"	116	Not Applicable	Not Applicable
	"Kent County, RI"	"44003"	"Dec., 1999"	"1999/12"	137	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Jan., 1999"	"1999/01"	52	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Feb., 1999"	"1999/02"	66	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Mar., 1999"	"1999/03"	74	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Apr., 1999"	"1999/04"	46	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"May, 1999"	"1999/05"	65	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Jun., 1999"	"1999/06"	65	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Jul., 1999"	"1999/07"	60	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Aug., 1999"	"1999/08"	42	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Sep., 1999"	"1999/09"	57	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Oct., 1999"	"1999/10"	45	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Nov., 1999"	"1999/11"	56	Not Applicable	Not Applicable
	"Newport County, RI"	"44005"	"Dec., 1999"	"1999/12"	59	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Jan., 1999"	"1999/01"	603	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Feb., 1999"	"1999/02"	562	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Mar., 1999"	"1999/03"	526	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Apr., 1999"	"1999/04"	442	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"May, 1999"	"1999/05"	407	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Jun., 1999"	"1999/06"	461	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Jul., 1999"	"1999/07"	511	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Aug., 1999"	"1999/08"	481	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Sep., 1999"	"1999/09"	439	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Oct., 1999"	"1999/10"	481	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Nov., 1999"	"1999/11"	443	Not Applicable	Not Applicable
	"Providence County, RI"	"44007"	"Dec., 1999"	"1999/12"	583	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Jan., 1999"	"1999/01"	96	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Feb., 1999"	"1999/02"	82	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Mar., 1999"	"1999/03"	89	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Apr., 1999"	"1999/04"	86	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"May, 1999"	"1999/05"	82	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Jun., 1999"	"1999/06"	68	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Jul., 1999"	"1999/07"	86	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Aug., 1999"	"1999/08"	76	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Sep., 1999"	"1999/09"	72	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Oct., 1999"	"1999/10"	66	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Nov., 1999"	"1999/11"	65	Not Applicable	Not Applicable
	"Washington County, RI"	"44009"	"Dec., 1999"	"1999/12"	106	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Jan., 1999"	"1999/01"	27	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Feb., 1999"	"1999/02"	16	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Mar., 1999"	"1999/03"	27	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Apr., 1999"	"1999/04"	19	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"May, 1999"	"1999/05"	16	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Jun., 1999"	"1999/06"	16	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Jul., 1999"	"1999/07"	24	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Aug., 1999"	"1999/08"	22	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Sep., 1999"	"1999/09"	23	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Oct., 1999"	"1999/10"	22	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Nov., 1999"	"1999/11"	22	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	"Dec., 1999"	"1999/12"	25	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Jan., 1999"	"1999/01"	36	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Feb., 1999"	"1999/02"	39	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Mar., 1999"	"1999/03"	41	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Apr., 1999"	"1999/04"	34	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"May, 1999"	"1999/05"	39	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Jun., 1999"	"1999/06"	23	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Jul., 1999"	"1999/07"	23	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Aug., 1999"	"1999/08"	24	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Sep., 1999"	"1999/09"	31	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Oct., 1999"	"1999/10"	37	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Nov., 1999"	"1999/11"	30	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	"Dec., 1999"	"1999/12"	26	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Jan., 1999"	"1999/01"	24	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Feb., 1999"	"1999/02"	18	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Mar., 1999"	"1999/03"	26	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Apr., 1999"	"1999/04"	24	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"May, 1999"	"1999/05"	17	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Jun., 1999"	"1999/06"	23	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Jul., 1999"	"1999/07"	15	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Aug., 1999"	"1999/08"	16	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Sep., 1999"	"1999/09"	12	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Oct., 1999"	"1999/10"	24	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Nov., 1999"	"1999/11"	26	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	"Dec., 1999"	"1999/12"	29	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Jan., 1999"	"1999/01"	75	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Feb., 1999"	"1999/02"	69	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Mar., 1999"	"1999/03"	100	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Apr., 1999"	"1999/04"	78	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"May, 1999"	"1999/05"	69	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Jun., 1999"	"1999/06"	67	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Jul., 1999"	"1999/07"	67	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Aug., 1999"	"1999/08"	75	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Sep., 1999"	"1999/09"	74	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Oct., 1999"	"1999/10"	63	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Nov., 1999"	"1999/11"	75	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	"Dec., 1999"	"1999/12"	79	Not Applicable	Not Applicable
	"Essex County, VT"	"50009"	"Dec., 1999"	"1999/12"	11	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Jan., 1999"	"1999/01"	33	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Feb., 1999"	"1999/02"	44	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Mar., 1999"	"1999/03"	29	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Apr., 1999"	"1999/04"	34	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"May, 1999"	"1999/05"	25	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Jun., 1999"	"1999/06"	20	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Jul., 1999"	"1999/07"	35	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Aug., 1999"	"1999/08"	25	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Sep., 1999"	"1999/09"	30	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Oct., 1999"	"1999/10"	29	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Nov., 1999"	"1999/11"	23	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	"Dec., 1999"	"1999/12"	40	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Jan., 1999"	"1999/01"	22	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Feb., 1999"	"1999/02"	21	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Apr., 1999"	"1999/04"	13	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"May, 1999"	"1999/05"	17	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Jul., 1999"	"1999/07"	22	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Aug., 1999"	"1999/08"	11	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Sep., 1999"	"1999/09"	16	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Oct., 1999"	"1999/10"	19	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Nov., 1999"	"1999/11"	18	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	"Dec., 1999"	"1999/12"	10	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Jan., 1999"	"1999/01"	18	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Feb., 1999"	"1999/02"	24	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Mar., 1999"	"1999/03"	23	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Apr., 1999"	"1999/04"	17	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"May, 1999"	"1999/05"	13	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Jun., 1999"	"1999/06"	15	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Jul., 1999"	"1999/07"	12	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Aug., 1999"	"1999/08"	16	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Sep., 1999"	"1999/09"	25	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Oct., 1999"	"1999/10"	22	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Nov., 1999"	"1999/11"	20	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	"Dec., 1999"	"1999/12"	17	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Jan., 1999"	"1999/01"	26	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Feb., 1999"	"1999/02"	27	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Mar., 1999"	"1999/03"	20	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Apr., 1999"	"1999/04"	20	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"May, 1999"	"1999/05"	23	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Jun., 1999"	"1999/06"	16	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Jul., 1999"	"1999/07"	13	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Aug., 1999"	"1999/08"	19	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Sep., 1999"	"1999/09"	23	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Oct., 1999"	"1999/10"	25	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Nov., 1999"	"1999/11"	19	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	"Dec., 1999"	"1999/12"	25	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Jan., 1999"	"1999/01"	61	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Feb., 1999"	"1999/02"	54	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Mar., 1999"	"1999/03"	56	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Apr., 1999"	"1999/04"	50	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"May, 1999"	"1999/05"	55	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Jun., 1999"	"1999/06"	49	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Jul., 1999"	"1999/07"	48	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Aug., 1999"	"1999/08"	46	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Sep., 1999"	"1999/09"	43	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Oct., 1999"	"1999/10"	50	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Nov., 1999"	"1999/11"	44	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	"Dec., 1999"	"1999/12"	41	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Jan., 1999"	"1999/01"	45	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Feb., 1999"	"1999/02"	39	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Mar., 1999"	"1999/03"	53	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Apr., 1999"	"1999/04"	39	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"May, 1999"	"1999/05"	36	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Jun., 1999"	"1999/06"	36	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Jul., 1999"	"1999/07"	40	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Aug., 1999"	"1999/08"	38	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Sep., 1999"	"1999/09"	31	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Oct., 1999"	"1999/10"	42	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Nov., 1999"	"1999/11"	43	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	"Dec., 1999"	"1999/12"	48	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Jan., 1999"	"1999/01"	32	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Feb., 1999"	"1999/02"	39	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Mar., 1999"	"1999/03"	35	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Apr., 1999"	"1999/04"	41	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"May, 1999"	"1999/05"	35	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Jun., 1999"	"1999/06"	28	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Jul., 1999"	"1999/07"	30	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Aug., 1999"	"1999/08"	31	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Sep., 1999"	"1999/09"	37	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Oct., 1999"	"1999/10"	39	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Nov., 1999"	"1999/11"	27	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	"Dec., 1999"	"1999/12"	32	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Jan., 1999"	"1999/01"	60	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Feb., 1999"	"1999/02"	48	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Mar., 1999"	"1999/03"	43	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Apr., 1999"	"1999/04"	39	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"May, 1999"	"1999/05"	50	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Jun., 1999"	"1999/06"	43	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Jul., 1999"	"1999/07"	48	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Aug., 1999"	"1999/08"	45	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Sep., 1999"	"1999/09"	37	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Oct., 1999"	"1999/10"	59	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Nov., 1999"	"1999/11"	41	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	"Dec., 1999"	"1999/12"	52	Not Applicable	Not Applicable
"---"
"Dataset: Multiple Cause of Death, 1999-2018"
"Query Parameters:"
"Census Regions: Census Region 1: Northeast (CENS-R1)"
"Year/Month: 1999"
"Group By: County; Month"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
