Date as of,First week,Last week,State,County name,FIPS County Code,Urban Rural Code,Deaths involving COVID-19,Deaths from All Causes
11/12/2020,02/01/2020,11/07/2020,IA,Webster County,19187,Micropolitan,30,419
11/12/2020,02/01/2020,11/07/2020,IA,Winnebago County,19189,Noncore,15,83
11/12/2020,02/01/2020,11/07/2020,IA,Woodbury County,19193,Small metro,172,1084
11/12/2020,02/01/2020,11/07/2020,ID,Ada County,16001,Medium metro,264,3237
11/12/2020,02/01/2020,11/07/2020,ID,Bannock County,16005,Small metro,30,649
11/12/2020,02/01/2020,11/07/2020,ID,Bingham County,16011,Micropolitan,14,293
11/12/2020,02/01/2020,11/07/2020,ID,Bonneville County,16019,Small metro,59,974
11/12/2020,02/01/2020,11/07/2020,ID,Canyon County,16027,Medium metro,93,1233
11/12/2020,02/01/2020,11/07/2020,ID,Kootenai County,16055,Small metro,59,1433
11/12/2020,02/01/2020,11/07/2020,ID,Nez Perce County,16069,Small metro,24,455
11/12/2020,02/01/2020,11/07/2020,ID,Shoshone County,16079,Noncore,17,97
11/12/2020,02/01/2020,11/07/2020,ID,Twin Falls County,16083,Micropolitan,79,794
11/12/2020,02/01/2020,11/07/2020,IL,Adams County,17001,Micropolitan,44,781
11/12/2020,02/01/2020,11/07/2020,IL,Boone County,17007,Medium metro,11,269
11/12/2020,02/01/2020,11/07/2020,IL,Bureau County,17011,Micropolitan,14,298
11/12/2020,02/01/2020,11/07/2020,IL,Cass County,17017,Noncore,10,68
11/12/2020,02/01/2020,11/07/2020,IL,Champaign County,17019,Small metro,55,1435
11/12/2020,02/01/2020,11/07/2020,IL,Christian County,17021,Micropolitan,13,262
11/12/2020,02/01/2020,11/07/2020,IL,Clark County,17023,Noncore,10,109
11/12/2020,02/01/2020,11/07/2020,IL,Clay County,17025,Noncore,11,116
11/12/2020,02/01/2020,11/07/2020,IL,Coles County,17029,Micropolitan,39,498
11/12/2020,02/01/2020,11/07/2020,IL,Cook County,17031,Large central metro,5339,38831
11/12/2020,02/01/2020,11/07/2020,IL,DeKalb County,17037,Large fringe metro,38,639
11/12/2020,02/01/2020,11/07/2020,IL,DuPage County,17043,Large fringe metro,558,6060
11/12/2020,02/01/2020,11/07/2020,IL,Fayette County,17051,Noncore,16,157
11/12/2020,02/01/2020,11/07/2020,IL,Ford County,17053,Small metro,11,173
11/12/2020,02/01/2020,11/07/2020,IL,Greene County,17061,Noncore,18,90
11/12/2020,02/01/2020,11/07/2020,IL,Jackson County,17077,Small metro,61,504
11/12/2020,02/01/2020,11/07/2020,IL,Jefferson County,17081,Micropolitan,44,488
11/12/2020,02/01/2020,11/07/2020,IL,Jersey County,17083,Large fringe metro,16,207
11/12/2020,02/01/2020,11/07/2020,IL,Kane County,17089,Large fringe metro,316,2975
11/12/2020,02/01/2020,11/07/2020,IL,Kankakee County,17091,Small metro,79,1038
11/12/2020,02/01/2020,11/07/2020,IL,Knox County,17095,Micropolitan,27,534
11/12/2020,02/01/2020,11/07/2020,IL,Lake County,17097,Large fringe metro,423,4596
11/12/2020,02/01/2020,11/07/2020,IL,LaSalle County,17099,Micropolitan,51,836
11/12/2020,02/01/2020,11/07/2020,IL,McDonough County,17109,Micropolitan,22,234
11/12/2020,02/01/2020,11/07/2020,IL,McHenry County,17111,Large fringe metro,84,1380
11/12/2020,02/01/2020,11/07/2020,IL,McLean County,17113,Small metro,49,1070
11/12/2020,02/01/2020,11/07/2020,IL,Macon County,17115,Small metro,68,1065
11/12/2020,02/01/2020,11/07/2020,IL,Madison County,17119,Large fringe metro,116,2143
11/12/2020,02/01/2020,11/07/2020,IL,Marion County,17121,Micropolitan,15,398
11/12/2020,02/01/2020,11/07/2020,IL,Montgomery County,17135,Noncore,11,222
11/12/2020,02/01/2020,11/07/2020,IL,Morgan County,17137,Micropolitan,18,305
11/12/2020,02/01/2020,11/07/2020,IL,Peoria County,17143,Medium metro,147,2446
11/12/2020,02/01/2020,11/07/2020,IL,Richland County,17159,Noncore,19,202
11/12/2020,02/01/2020,11/07/2020,IL,Rock Island County,17161,Medium metro,84,1274
11/12/2020,02/01/2020,11/07/2020,IL,St. Clair County,17163,Large fringe metro,196,2112
11/12/2020,02/01/2020,11/07/2020,IL,Sangamon County,17167,Small metro,121,2241
11/12/2020,02/01/2020,11/07/2020,IL,Stephenson County,17177,Micropolitan,11,459
11/12/2020,02/01/2020,11/07/2020,IL,Tazewell County,17179,Medium metro,26,849
11/12/2020,02/01/2020,11/07/2020,IL,Wayne County,17191,Noncore,15,120
11/12/2020,02/01/2020,11/07/2020,IL,Whiteside County,17195,Micropolitan,34,507
11/12/2020,02/01/2020,11/07/2020,IL,Will County,17197,Large fringe metro,372,3880
11/12/2020,02/01/2020,11/07/2020,IL,Williamson County,17199,Small metro,53,726
11/12/2020,02/01/2020,11/07/2020,IL,Winnebago County,17201,Medium metro,211,2776
11/12/2020,02/01/2020,11/07/2020,IL,Woodford County,17203,Medium metro,11,250
11/12/2020,02/01/2020,11/07/2020,IN,Allen County,18003,Medium metro,298,3757
11/12/2020,02/01/2020,11/07/2020,IN,Bartholomew County,18005,Small metro,86,738
11/12/2020,02/01/2020,11/07/2020,IN,Boone County,18011,Large fringe metro,52,392
11/12/2020,02/01/2020,11/07/2020,IN,Cass County,18017,Micropolitan,38,314
11/12/2020,02/01/2020,11/07/2020,IN,Clark County,18019,Large fringe metro,60,846
11/12/2020,02/01/2020,11/07/2020,IN,Clinton County,18023,Micropolitan,13,273
11/12/2020,02/01/2020,11/07/2020,IN,Daviess County,18027,Micropolitan,18,240
11/12/2020,02/01/2020,11/07/2020,IN,Dearborn County,18029,Large fringe metro,39,325
11/12/2020,02/01/2020,11/07/2020,IN,Decatur County,18031,Micropolitan,26,220
11/12/2020,02/01/2020,11/07/2020,IN,De Kalb County,18033,Micropolitan,16,319
11/12/2020,02/01/2020,11/07/2020,IN,Delaware County,18035,Small metro,95,1275
11/12/2020,02/01/2020,11/07/2020,IN,Dubois County,18037,Micropolitan,20,401
11/12/2020,02/01/2020,11/07/2020,IN,Elkhart County,18039,Small metro,159,1516
11/12/2020,02/01/2020,11/07/2020,IN,Fayette County,18041,Micropolitan,12,165
11/12/2020,02/01/2020,11/07/2020,IN,Floyd County,18043,Large fringe metro,95,892
11/12/2020,02/01/2020,11/07/2020,IN,Grant County,18053,Micropolitan,35,621
11/12/2020,02/01/2020,11/07/2020,IN,Greene County,18055,Noncore,31,204
11/12/2020,02/01/2020,11/07/2020,IN,Hamilton County,18057,Large fringe metro,121,1660
11/12/2020,02/01/2020,11/07/2020,IN,Hancock County,18059,Large fringe metro,32,504
11/12/2020,02/01/2020,11/07/2020,IN,Harrison County,18061,Large fringe metro,16,277
11/12/2020,02/01/2020,11/07/2020,IN,Hendricks County,18063,Large fringe metro,172,1297
11/12/2020,02/01/2020,11/07/2020,IN,Henry County,18065,Micropolitan,13,370
11/12/2020,02/01/2020,11/07/2020,IN,Howard County,18067,Small metro,72,901
11/12/2020,02/01/2020,11/07/2020,IN,Jackson County,18071,Micropolitan,23,365
11/12/2020,02/01/2020,11/07/2020,IN,Johnson County,18081,Large fringe metro,109,979
11/12/2020,02/01/2020,11/07/2020,IN,Knox County,18083,Micropolitan,32,406
11/12/2020,02/01/2020,11/07/2020,IN,Kosciusko County,18085,Micropolitan,14,457
11/12/2020,02/01/2020,11/07/2020,IN,Lake County,18089,Large fringe metro,510,5152
11/12/2020,02/01/2020,11/07/2020,IN,La Porte County,18091,Small metro,72,984
11/12/2020,02/01/2020,11/07/2020,IN,Lawrence County,18093,Micropolitan,35,355
11/12/2020,02/01/2020,11/07/2020,IN,Madison County,18095,Large fringe metro,111,1137
11/12/2020,02/01/2020,11/07/2020,IN,Marion County,18097,Large central metro,1005,8865
11/12/2020,02/01/2020,11/07/2020,IN,Marshall County,18099,Micropolitan,32,370
11/12/2020,02/01/2020,11/07/2020,IN,Monroe County,18105,Small metro,68,1087
11/12/2020,02/01/2020,11/07/2020,IN,Montgomery County,18107,Micropolitan,19,278
11/12/2020,02/01/2020,11/07/2020,IN,Morgan County,18109,Large fringe metro,35,449
11/12/2020,02/01/2020,11/07/2020,IN,Newton County,18111,Large fringe metro,10,97
11/12/2020,02/01/2020,11/07/2020,IN,Noble County,18113,Micropolitan,26,308
11/12/2020,02/01/2020,11/07/2020,IN,Orange County,18117,Noncore,17,138
11/12/2020,02/01/2020,11/07/2020,IN,Perry County,18123,Noncore,14,137
11/12/2020,02/01/2020,11/07/2020,IN,Pike County,18125,Micropolitan,14,103
11/12/2020,02/01/2020,11/07/2020,IN,Porter County,18127,Large fringe metro,56,1322
11/12/2020,02/01/2020,11/07/2020,IN,Putnam County,18133,Large fringe metro,13,276
